manudur,rikisfang,flokkur,fjoldi
2023-12,Íslenskt ríkisfang,Allir,3246
2024-01,Íslenskt ríkisfang,Allir,3529
2024-02,Íslenskt ríkisfang,Allir,3620
2024-03,Íslenskt ríkisfang,Allir,3499
2024-04,Íslenskt ríkisfang,Allir,3352
2024-05,Íslenskt ríkisfang,Allir,3238
2024-06,Íslenskt ríkisfang,Allir,3161
2024-07,Íslenskt ríkisfang,Allir,3343
2024-08,Íslenskt ríkisfang,Allir,3267
2024-09,Íslenskt ríkisfang,Allir,3279
2024-10,Íslenskt ríkisfang,Allir,3438
2024-11,Íslenskt ríkisfang,Allir,3570
2024-12,Íslenskt ríkisfang,Allir,3504
2025-01,Íslenskt ríkisfang,Allir,3862
2025-02,Íslenskt ríkisfang,Allir,3888
2025-03,Íslenskt ríkisfang,Allir,3848
2025-04,Íslenskt ríkisfang,Allir,3713
2025-05,Íslenskt ríkisfang,Allir,3462
2025-06,Íslenskt ríkisfang,Allir,3452
2025-07,Íslenskt ríkisfang,Allir,3511
2025-08,Íslenskt ríkisfang,Allir,3342
2025-09,Íslenskt ríkisfang,Allir,3431
2025-10,Íslenskt ríkisfang,Allir,3687
2025-11,Íslenskt ríkisfang,Allir,3821
2025-12,Íslenskt ríkisfang,Allir,3854
2026-01,Íslenskt ríkisfang,Allir,4275
2026-02,Íslenskt ríkisfang,Allir,4300
2026-03,Íslenskt ríkisfang,Allir,4368
2000-02,Íslenskt ríkisfang,0-6 mánuðir,2110
2000-03,Íslenskt ríkisfang,0-6 mánuðir,2032
2000-04,Íslenskt ríkisfang,0-6 mánuðir,1726
2000-05,Íslenskt ríkisfang,0-6 mánuðir,1438
2000-06,Íslenskt ríkisfang,0-6 mánuðir,1366
2000-07,Íslenskt ríkisfang,0-6 mánuðir,1280
2000-08,Íslenskt ríkisfang,0-6 mánuðir,1121
2000-09,Íslenskt ríkisfang,0-6 mánuðir,1010
2000-10,Íslenskt ríkisfang,0-6 mánuðir,1128
2000-11,Íslenskt ríkisfang,0-6 mánuðir,1486
2000-12,Íslenskt ríkisfang,0-6 mánuðir,1970
2001-01,Íslenskt ríkisfang,0-6 mánuðir,2093
2001-02,Íslenskt ríkisfang,0-6 mánuðir,2021
2001-03,Íslenskt ríkisfang,0-6 mánuðir,1788
2001-04,Íslenskt ríkisfang,0-6 mánuðir,2145
2001-05,Íslenskt ríkisfang,0-6 mánuðir,1548
2001-06,Íslenskt ríkisfang,0-6 mánuðir,1566
2001-07,Íslenskt ríkisfang,0-6 mánuðir,1502
2001-08,Íslenskt ríkisfang,0-6 mánuðir,1280
2001-09,Íslenskt ríkisfang,0-6 mánuðir,1435
2001-10,Íslenskt ríkisfang,0-6 mánuðir,1753
2001-11,Íslenskt ríkisfang,0-6 mánuðir,2252
2001-12,Íslenskt ríkisfang,0-6 mánuðir,2638
2002-01,Íslenskt ríkisfang,0-6 mánuðir,3285
2002-02,Íslenskt ríkisfang,0-6 mánuðir,3372
2002-03,Íslenskt ríkisfang,0-6 mánuðir,3355
2002-04,Íslenskt ríkisfang,0-6 mánuðir,3192
2002-05,Íslenskt ríkisfang,0-6 mánuðir,3110
2002-06,Íslenskt ríkisfang,0-6 mánuðir,3053
2002-07,Íslenskt ríkisfang,0-6 mánuðir,2989
2002-08,Íslenskt ríkisfang,0-6 mánuðir,2615
2002-09,Íslenskt ríkisfang,0-6 mánuðir,2622
2002-10,Íslenskt ríkisfang,0-6 mánuðir,3095
2002-11,Íslenskt ríkisfang,0-6 mánuðir,3527
2002-12,Íslenskt ríkisfang,0-6 mánuðir,3917
2003-01,Íslenskt ríkisfang,0-6 mánuðir,4637
2003-02,Íslenskt ríkisfang,0-6 mánuðir,4894
2003-03,Íslenskt ríkisfang,0-6 mánuðir,4539
2003-04,Íslenskt ríkisfang,0-6 mánuðir,4141
2003-05,Íslenskt ríkisfang,0-6 mánuðir,4134
2003-06,Íslenskt ríkisfang,0-6 mánuðir,3735
2003-07,Íslenskt ríkisfang,0-6 mánuðir,3365
2003-08,Íslenskt ríkisfang,0-6 mánuðir,2973
2003-09,Íslenskt ríkisfang,0-6 mánuðir,2912
2003-10,Íslenskt ríkisfang,0-6 mánuðir,3122
2003-11,Íslenskt ríkisfang,0-6 mánuðir,3475
2003-12,Íslenskt ríkisfang,0-6 mánuðir,3769
2004-01,Íslenskt ríkisfang,0-6 mánuðir,3998
2004-02,Íslenskt ríkisfang,0-6 mánuðir,3930
2004-03,Íslenskt ríkisfang,0-6 mánuðir,3650
2004-04,Íslenskt ríkisfang,0-6 mánuðir,3379
2004-05,Íslenskt ríkisfang,0-6 mánuðir,3555
2004-06,Íslenskt ríkisfang,0-6 mánuðir,3482
2004-07,Íslenskt ríkisfang,0-6 mánuðir,3422
2004-08,Íslenskt ríkisfang,0-6 mánuðir,2956
2004-09,Íslenskt ríkisfang,0-6 mánuðir,2770
2004-10,Íslenskt ríkisfang,0-6 mánuðir,2876
2004-11,Íslenskt ríkisfang,0-6 mánuðir,2952
2004-12,Íslenskt ríkisfang,0-6 mánuðir,3216
2005-01,Íslenskt ríkisfang,0-6 mánuðir,3349
2005-02,Íslenskt ríkisfang,0-6 mánuðir,3034
2005-03,Íslenskt ríkisfang,0-6 mánuðir,2560
2005-04,Íslenskt ríkisfang,0-6 mánuðir,2303
2005-05,Íslenskt ríkisfang,0-6 mánuðir,2304
2005-06,Íslenskt ríkisfang,0-6 mánuðir,2302
2005-07,Íslenskt ríkisfang,0-6 mánuðir,2383
2005-08,Íslenskt ríkisfang,0-6 mánuðir,1849
2005-09,Íslenskt ríkisfang,0-6 mánuðir,1662
2005-10,Íslenskt ríkisfang,0-6 mánuðir,1732
2005-11,Íslenskt ríkisfang,0-6 mánuðir,1896
2005-12,Íslenskt ríkisfang,0-6 mánuðir,1961
2006-01,Íslenskt ríkisfang,0-6 mánuðir,2053
2006-02,Íslenskt ríkisfang,0-6 mánuðir,1894
2006-03,Íslenskt ríkisfang,0-6 mánuðir,1697
2006-04,Íslenskt ríkisfang,0-6 mánuðir,1571
2006-05,Íslenskt ríkisfang,0-6 mánuðir,1606
2006-06,Íslenskt ríkisfang,0-6 mánuðir,1687
2006-07,Íslenskt ríkisfang,0-6 mánuðir,1792
2006-08,Íslenskt ríkisfang,0-6 mánuðir,1328
2006-09,Íslenskt ríkisfang,0-6 mánuðir,1229
2006-10,Íslenskt ríkisfang,0-6 mánuðir,1309
2006-11,Íslenskt ríkisfang,0-6 mánuðir,1390
2006-12,Íslenskt ríkisfang,0-6 mánuðir,1494
2007-01,Íslenskt ríkisfang,0-6 mánuðir,1528
2007-02,Íslenskt ríkisfang,0-6 mánuðir,1517
2007-03,Íslenskt ríkisfang,0-6 mánuðir,1386
2007-04,Íslenskt ríkisfang,0-6 mánuðir,1204
2007-05,Íslenskt ríkisfang,0-6 mánuðir,1198
2007-06,Íslenskt ríkisfang,0-6 mánuðir,1097
2007-07,Íslenskt ríkisfang,0-6 mánuðir,1057
2007-08,Íslenskt ríkisfang,0-6 mánuðir,912
2007-09,Íslenskt ríkisfang,0-6 mánuðir,906
2007-10,Íslenskt ríkisfang,0-6 mánuðir,873
2007-11,Íslenskt ríkisfang,0-6 mánuðir,909
2007-12,Íslenskt ríkisfang,0-6 mánuðir,971
2008-01,Íslenskt ríkisfang,0-6 mánuðir,1160
2008-02,Íslenskt ríkisfang,0-6 mánuðir,1211
2008-03,Íslenskt ríkisfang,0-6 mánuðir,1216
2008-04,Íslenskt ríkisfang,0-6 mánuðir,1178
2008-05,Íslenskt ríkisfang,0-6 mánuðir,1315
2008-06,Íslenskt ríkisfang,0-6 mánuðir,1431
2008-07,Íslenskt ríkisfang,0-6 mánuðir,1578
2008-08,Íslenskt ríkisfang,0-6 mánuðir,1515
2008-09,Íslenskt ríkisfang,0-6 mánuðir,1703
2008-10,Íslenskt ríkisfang,0-6 mánuðir,2897
2008-11,Íslenskt ríkisfang,0-6 mánuðir,4872
2008-12,Íslenskt ríkisfang,0-6 mánuðir,7100
2009-01,Íslenskt ríkisfang,0-6 mánuðir,10021
2009-02,Íslenskt ríkisfang,0-6 mánuðir,12609
2009-03,Íslenskt ríkisfang,0-6 mánuðir,13391
2009-04,Íslenskt ríkisfang,0-6 mánuðir,12496
2009-05,Íslenskt ríkisfang,0-6 mánuðir,10937
2009-06,Íslenskt ríkisfang,0-6 mánuðir,9667
2009-07,Íslenskt ríkisfang,0-6 mánuðir,8218
2009-08,Íslenskt ríkisfang,0-6 mánuðir,6358
2009-09,Íslenskt ríkisfang,0-6 mánuðir,5665
2009-10,Íslenskt ríkisfang,0-6 mánuðir,6305
2009-11,Íslenskt ríkisfang,0-6 mánuðir,6792
2009-12,Íslenskt ríkisfang,0-6 mánuðir,6903
2010-01,Íslenskt ríkisfang,0-6 mánuðir,7960
2010-02,Íslenskt ríkisfang,0-6 mánuðir,7765
2010-03,Íslenskt ríkisfang,0-6 mánuðir,7125
2010-04,Íslenskt ríkisfang,0-6 mánuðir,6242
2010-05,Íslenskt ríkisfang,0-6 mánuðir,5381
2010-06,Íslenskt ríkisfang,0-6 mánuðir,5094
2010-07,Íslenskt ríkisfang,0-6 mánuðir,4690
2010-08,Íslenskt ríkisfang,0-6 mánuðir,4153
2010-09,Íslenskt ríkisfang,0-6 mánuðir,4467
2010-10,Íslenskt ríkisfang,0-6 mánuðir,5174
2010-11,Íslenskt ríkisfang,0-6 mánuðir,5423
2010-12,Íslenskt ríkisfang,0-6 mánuðir,5730
2011-01,Íslenskt ríkisfang,0-6 mánuðir,6419
2011-02,Íslenskt ríkisfang,0-6 mánuðir,6424
2011-03,Íslenskt ríkisfang,0-6 mánuðir,5962
2011-04,Íslenskt ríkisfang,0-6 mánuðir,5162
2011-05,Íslenskt ríkisfang,0-6 mánuðir,4708
2011-06,Íslenskt ríkisfang,0-6 mánuðir,4431
2011-07,Íslenskt ríkisfang,0-6 mánuðir,4207
2011-08,Íslenskt ríkisfang,0-6 mánuðir,3795
2011-09,Íslenskt ríkisfang,0-6 mánuðir,3964
2011-10,Íslenskt ríkisfang,0-6 mánuðir,4395
2011-11,Íslenskt ríkisfang,0-6 mánuðir,4743
2011-12,Íslenskt ríkisfang,0-6 mánuðir,5160
2012-01,Íslenskt ríkisfang,0-6 mánuðir,5657
2012-02,Íslenskt ríkisfang,0-6 mánuðir,5558
2012-03,Íslenskt ríkisfang,0-6 mánuðir,5119
2012-04,Íslenskt ríkisfang,0-6 mánuðir,3771
2012-05,Íslenskt ríkisfang,0-6 mánuðir,3148
2012-06,Íslenskt ríkisfang,0-6 mánuðir,2988
2012-07,Íslenskt ríkisfang,0-6 mánuðir,2888
2012-08,Íslenskt ríkisfang,0-6 mánuðir,2613
2012-09,Íslenskt ríkisfang,0-6 mánuðir,2835
2012-10,Íslenskt ríkisfang,0-6 mánuðir,3258
2012-11,Íslenskt ríkisfang,0-6 mánuðir,3639
2012-12,Íslenskt ríkisfang,0-6 mánuðir,3992
2013-01,Íslenskt ríkisfang,0-6 mánuðir,4517
2013-02,Íslenskt ríkisfang,0-6 mánuðir,4457
2013-03,Íslenskt ríkisfang,0-6 mánuðir,4026
2013-04,Íslenskt ríkisfang,0-6 mánuðir,3471
2013-05,Íslenskt ríkisfang,0-6 mánuðir,3197
2013-06,Íslenskt ríkisfang,0-6 mánuðir,3005
2013-07,Íslenskt ríkisfang,0-6 mánuðir,2909
2013-08,Íslenskt ríkisfang,0-6 mánuðir,2647
2013-09,Íslenskt ríkisfang,0-6 mánuðir,2622
2013-10,Íslenskt ríkisfang,0-6 mánuðir,2948
2013-11,Íslenskt ríkisfang,0-6 mánuðir,3236
2013-12,Íslenskt ríkisfang,0-6 mánuðir,3319
2014-01,Íslenskt ríkisfang,0-6 mánuðir,3798
2014-02,Íslenskt ríkisfang,0-6 mánuðir,3695
2014-03,Íslenskt ríkisfang,0-6 mánuðir,3529
2014-04,Íslenskt ríkisfang,0-6 mánuðir,3131
2014-05,Íslenskt ríkisfang,0-6 mánuðir,2689
2014-06,Íslenskt ríkisfang,0-6 mánuðir,2549
2014-07,Íslenskt ríkisfang,0-6 mánuðir,2404
2014-08,Íslenskt ríkisfang,0-6 mánuðir,2212
2014-09,Íslenskt ríkisfang,0-6 mánuðir,2288
2014-10,Íslenskt ríkisfang,0-6 mánuðir,2574
2014-11,Íslenskt ríkisfang,0-6 mánuðir,2648
2014-12,Íslenskt ríkisfang,0-6 mánuðir,2788
2015-01,Íslenskt ríkisfang,0-6 mánuðir,3284
2015-02,Íslenskt ríkisfang,0-6 mánuðir,3231
2015-03,Íslenskt ríkisfang,0-6 mánuðir,3067
2015-04,Íslenskt ríkisfang,0-6 mánuðir,2857
2015-05,Íslenskt ríkisfang,0-6 mánuðir,2479
2015-06,Íslenskt ríkisfang,0-6 mánuðir,2366
2015-07,Íslenskt ríkisfang,0-6 mánuðir,2196
2015-08,Íslenskt ríkisfang,0-6 mánuðir,1943
2015-09,Íslenskt ríkisfang,0-6 mánuðir,1939
2015-10,Íslenskt ríkisfang,0-6 mánuðir,2133
2015-11,Íslenskt ríkisfang,0-6 mánuðir,2273
2015-12,Íslenskt ríkisfang,0-6 mánuðir,2254
2016-01,Íslenskt ríkisfang,0-6 mánuðir,2619
2016-02,Íslenskt ríkisfang,0-6 mánuðir,2476
2016-03,Íslenskt ríkisfang,0-6 mánuðir,2192
2016-04,Íslenskt ríkisfang,0-6 mánuðir,1981
2016-05,Íslenskt ríkisfang,0-6 mánuðir,1738
2016-06,Íslenskt ríkisfang,0-6 mánuðir,1778
2016-07,Íslenskt ríkisfang,0-6 mánuðir,1590
2016-08,Íslenskt ríkisfang,0-6 mánuðir,1476
2016-09,Íslenskt ríkisfang,0-6 mánuðir,1499
2016-10,Íslenskt ríkisfang,0-6 mánuðir,1625
2016-11,Íslenskt ríkisfang,0-6 mánuðir,1814
2016-12,Íslenskt ríkisfang,0-6 mánuðir,2249
2017-01,Íslenskt ríkisfang,0-6 mánuðir,2905
2017-02,Íslenskt ríkisfang,0-6 mánuðir,2259
2017-03,Íslenskt ríkisfang,0-6 mánuðir,2082
2017-04,Íslenskt ríkisfang,0-6 mánuðir,1771
2017-05,Íslenskt ríkisfang,0-6 mánuðir,1645
2017-06,Íslenskt ríkisfang,0-6 mánuðir,1663
2017-07,Íslenskt ríkisfang,0-6 mánuðir,1579
2017-08,Íslenskt ríkisfang,0-6 mánuðir,1518
2017-09,Íslenskt ríkisfang,0-6 mánuðir,1505
2017-10,Íslenskt ríkisfang,0-6 mánuðir,1658
2017-11,Íslenskt ríkisfang,0-6 mánuðir,1802
2017-12,Íslenskt ríkisfang,0-6 mánuðir,1859
2018-01,Íslenskt ríkisfang,0-6 mánuðir,2165
2018-02,Íslenskt ríkisfang,0-6 mánuðir,2121
2018-03,Íslenskt ríkisfang,0-6 mánuðir,2006
2018-04,Íslenskt ríkisfang,0-6 mánuðir,1834
2018-05,Íslenskt ríkisfang,0-6 mánuðir,1797
2018-06,Íslenskt ríkisfang,0-6 mánuðir,1753
2018-07,Íslenskt ríkisfang,0-6 mánuðir,1752
2018-08,Íslenskt ríkisfang,0-6 mánuðir,1679
2018-09,Íslenskt ríkisfang,0-6 mánuðir,1679
2018-10,Íslenskt ríkisfang,0-6 mánuðir,1856
2018-11,Íslenskt ríkisfang,0-6 mánuðir,2062
2018-12,Íslenskt ríkisfang,0-6 mánuðir,2110
2019-01,Íslenskt ríkisfang,0-6 mánuðir,2575
2019-02,Íslenskt ríkisfang,0-6 mánuðir,2616
2019-03,Íslenskt ríkisfang,0-6 mánuðir,3142
2019-04,Íslenskt ríkisfang,0-6 mánuðir,3161
2019-05,Íslenskt ríkisfang,0-6 mánuðir,2977
2019-06,Íslenskt ríkisfang,0-6 mánuðir,2993
2019-07,Íslenskt ríkisfang,0-6 mánuðir,2925
2019-08,Íslenskt ríkisfang,0-6 mánuðir,2690
2019-09,Íslenskt ríkisfang,0-6 mánuðir,2385
2019-10,Íslenskt ríkisfang,0-6 mánuðir,2682
2019-11,Íslenskt ríkisfang,0-6 mánuðir,2928
2019-12,Íslenskt ríkisfang,0-6 mánuðir,2887
2020-01,Íslenskt ríkisfang,0-6 mánuðir,3498
2020-02,Íslenskt ríkisfang,0-6 mánuðir,3529
2020-03,Íslenskt ríkisfang,0-6 mánuðir,6650
2020-04,Íslenskt ríkisfang,0-6 mánuðir,32397
2020-05,Íslenskt ríkisfang,0-6 mánuðir,19603
2020-06,Íslenskt ríkisfang,0-6 mánuðir,11238
2020-07,Íslenskt ríkisfang,0-6 mánuðir,9539
2020-08,Íslenskt ríkisfang,0-6 mánuðir,9630
2020-09,Íslenskt ríkisfang,0-6 mánuðir,6206
2020-10,Íslenskt ríkisfang,0-6 mánuðir,7234
2020-11,Íslenskt ríkisfang,0-6 mánuðir,7362
2020-12,Íslenskt ríkisfang,0-6 mánuðir,7183
2021-01,Íslenskt ríkisfang,0-6 mánuðir,7077
2021-02,Íslenskt ríkisfang,0-6 mánuðir,6220
2021-03,Íslenskt ríkisfang,0-6 mánuðir,5400
2021-04,Íslenskt ríkisfang,0-6 mánuðir,4509
2021-05,Íslenskt ríkisfang,0-6 mánuðir,3659
2021-06,Íslenskt ríkisfang,0-6 mánuðir,3031
2021-07,Íslenskt ríkisfang,0-6 mánuðir,2636
2021-08,Íslenskt ríkisfang,0-6 mánuðir,2463
2021-09,Íslenskt ríkisfang,0-6 mánuðir,2340
2021-10,Íslenskt ríkisfang,0-6 mánuðir,2449
2021-11,Íslenskt ríkisfang,0-6 mánuðir,2597
2021-12,Íslenskt ríkisfang,0-6 mánuðir,2812
2022-01,Íslenskt ríkisfang,0-6 mánuðir,3279
2022-02,Íslenskt ríkisfang,0-6 mánuðir,3115
2022-03,Íslenskt ríkisfang,0-6 mánuðir,2822
2022-04,Íslenskt ríkisfang,0-6 mánuðir,2589
2022-05,Íslenskt ríkisfang,0-6 mánuðir,1991
2022-06,Íslenskt ríkisfang,0-6 mánuðir,1984
2022-07,Íslenskt ríkisfang,0-6 mánuðir,1908
2022-08,Íslenskt ríkisfang,0-6 mánuðir,1731
2022-09,Íslenskt ríkisfang,0-6 mánuðir,1712
2022-10,Íslenskt ríkisfang,0-6 mánuðir,1840
2022-11,Íslenskt ríkisfang,0-6 mánuðir,1787
2022-12,Íslenskt ríkisfang,0-6 mánuðir,1941
2023-01,Íslenskt ríkisfang,0-6 mánuðir,2201
2023-02,Íslenskt ríkisfang,0-6 mánuðir,2245
2023-03,Íslenskt ríkisfang,0-6 mánuðir,2119
2023-04,Íslenskt ríkisfang,0-6 mánuðir,1951
2023-05,Íslenskt ríkisfang,0-6 mánuðir,1833
2023-06,Íslenskt ríkisfang,0-6 mánuðir,1920
2023-07,Íslenskt ríkisfang,0-6 mánuðir,1905
2023-08,Íslenskt ríkisfang,0-6 mánuðir,1774
2023-09,Íslenskt ríkisfang,0-6 mánuðir,1831
2023-10,Íslenskt ríkisfang,0-6 mánuðir,1865
2023-11,Íslenskt ríkisfang,0-6 mánuðir,2060
2023-12,Íslenskt ríkisfang,0-6 mánuðir,2187
2024-01,Íslenskt ríkisfang,0-6 mánuðir,2384
2024-02,Íslenskt ríkisfang,0-6 mánuðir,2504
2024-03,Íslenskt ríkisfang,0-6 mánuðir,2288
2024-04,Íslenskt ríkisfang,0-6 mánuðir,2120
2024-05,Íslenskt ríkisfang,0-6 mánuðir,1925
2024-06,Íslenskt ríkisfang,0-6 mánuðir,1942
2024-07,Íslenskt ríkisfang,0-6 mánuðir,2066
2024-08,Íslenskt ríkisfang,0-6 mánuðir,1906
2024-09,Íslenskt ríkisfang,0-6 mánuðir,2022
2024-10,Íslenskt ríkisfang,0-6 mánuðir,2186
2024-11,Íslenskt ríkisfang,0-6 mánuðir,2372
2024-12,Íslenskt ríkisfang,0-6 mánuðir,2255
2025-01,Íslenskt ríkisfang,0-6 mánuðir,2568
2025-02,Íslenskt ríkisfang,0-6 mánuðir,2576
2025-03,Íslenskt ríkisfang,0-6 mánuðir,2416
2025-04,Íslenskt ríkisfang,0-6 mánuðir,2221
2025-05,Íslenskt ríkisfang,0-6 mánuðir,1970
2025-06,Íslenskt ríkisfang,0-6 mánuðir,2005
2025-07,Íslenskt ríkisfang,0-6 mánuðir,2038
2025-08,Íslenskt ríkisfang,0-6 mánuðir,1908
2025-09,Íslenskt ríkisfang,0-6 mánuðir,2011
2025-10,Íslenskt ríkisfang,0-6 mánuðir,2298
2025-11,Íslenskt ríkisfang,0-6 mánuðir,2437
2025-12,Íslenskt ríkisfang,0-6 mánuðir,2414
2026-01,Íslenskt ríkisfang,0-6 mánuðir,2837
2026-02,Íslenskt ríkisfang,0-6 mánuðir,2847
2026-03,Íslenskt ríkisfang,0-6 mánuðir,2830
2000-02,Íslenskt ríkisfang,6-12 mánuðir,282
2000-03,Íslenskt ríkisfang,6-12 mánuðir,345
2000-04,Íslenskt ríkisfang,6-12 mánuðir,405
2000-05,Íslenskt ríkisfang,6-12 mánuðir,387
2000-06,Íslenskt ríkisfang,6-12 mánuðir,335
2000-07,Íslenskt ríkisfang,6-12 mánuðir,317
2000-08,Íslenskt ríkisfang,6-12 mánuðir,266
2000-09,Íslenskt ríkisfang,6-12 mánuðir,204
2000-10,Íslenskt ríkisfang,6-12 mánuðir,159
2000-11,Íslenskt ríkisfang,6-12 mánuðir,146
2000-12,Íslenskt ríkisfang,6-12 mánuðir,153
2001-01,Íslenskt ríkisfang,6-12 mánuðir,159
2001-02,Íslenskt ríkisfang,6-12 mánuðir,170
2001-03,Íslenskt ríkisfang,6-12 mánuðir,208
2001-04,Íslenskt ríkisfang,6-12 mánuðir,267
2001-05,Íslenskt ríkisfang,6-12 mánuðir,284
2001-06,Íslenskt ríkisfang,6-12 mánuðir,249
2001-07,Íslenskt ríkisfang,6-12 mánuðir,231
2001-08,Íslenskt ríkisfang,6-12 mánuðir,225
2001-09,Íslenskt ríkisfang,6-12 mánuðir,187
2001-10,Íslenskt ríkisfang,6-12 mánuðir,206
2001-11,Íslenskt ríkisfang,6-12 mánuðir,207
2001-12,Íslenskt ríkisfang,6-12 mánuðir,222
2002-01,Íslenskt ríkisfang,6-12 mánuðir,236
2002-02,Íslenskt ríkisfang,6-12 mánuðir,255
2002-03,Íslenskt ríkisfang,6-12 mánuðir,353
2002-04,Íslenskt ríkisfang,6-12 mánuðir,421
2002-05,Íslenskt ríkisfang,6-12 mánuðir,486
2002-06,Íslenskt ríkisfang,6-12 mánuðir,459
2002-07,Íslenskt ríkisfang,6-12 mánuðir,518
2002-08,Íslenskt ríkisfang,6-12 mánuðir,553
2002-09,Íslenskt ríkisfang,6-12 mánuðir,502
2002-10,Íslenskt ríkisfang,6-12 mánuðir,521
2002-11,Íslenskt ríkisfang,6-12 mánuðir,550
2002-12,Íslenskt ríkisfang,6-12 mánuðir,615
2003-01,Íslenskt ríkisfang,6-12 mánuðir,597
2003-02,Íslenskt ríkisfang,6-12 mánuðir,642
2003-03,Íslenskt ríkisfang,6-12 mánuðir,799
2003-04,Íslenskt ríkisfang,6-12 mánuðir,921
2003-05,Íslenskt ríkisfang,6-12 mánuðir,900
2003-06,Íslenskt ríkisfang,6-12 mánuðir,816
2003-07,Íslenskt ríkisfang,6-12 mánuðir,858
2003-08,Íslenskt ríkisfang,6-12 mánuðir,829
2003-09,Íslenskt ríkisfang,6-12 mánuðir,678
2003-10,Íslenskt ríkisfang,6-12 mánuðir,622
2003-11,Íslenskt ríkisfang,6-12 mánuðir,623
2003-12,Íslenskt ríkisfang,6-12 mánuðir,660
2004-01,Íslenskt ríkisfang,6-12 mánuðir,623
2004-02,Íslenskt ríkisfang,6-12 mánuðir,674
2004-03,Íslenskt ríkisfang,6-12 mánuðir,838
2004-04,Íslenskt ríkisfang,6-12 mánuðir,910
2004-05,Íslenskt ríkisfang,6-12 mánuðir,961
2004-06,Íslenskt ríkisfang,6-12 mánuðir,814
2004-07,Íslenskt ríkisfang,6-12 mánuðir,814
2004-08,Íslenskt ríkisfang,6-12 mánuðir,754
2004-09,Íslenskt ríkisfang,6-12 mánuðir,664
2004-10,Íslenskt ríkisfang,6-12 mánuðir,611
2004-11,Íslenskt ríkisfang,6-12 mánuðir,583
2004-12,Íslenskt ríkisfang,6-12 mánuðir,634
2005-01,Íslenskt ríkisfang,6-12 mánuðir,595
2005-02,Íslenskt ríkisfang,6-12 mánuðir,646
2005-03,Íslenskt ríkisfang,6-12 mánuðir,729
2005-04,Íslenskt ríkisfang,6-12 mánuðir,707
2005-05,Íslenskt ríkisfang,6-12 mánuðir,638
2005-06,Íslenskt ríkisfang,6-12 mánuðir,502
2005-07,Íslenskt ríkisfang,6-12 mánuðir,446
2005-08,Íslenskt ríkisfang,6-12 mánuðir,350
2005-09,Íslenskt ríkisfang,6-12 mánuðir,268
2005-10,Íslenskt ríkisfang,6-12 mánuðir,230
2005-11,Íslenskt ríkisfang,6-12 mánuðir,226
2005-12,Íslenskt ríkisfang,6-12 mánuðir,249
2006-01,Íslenskt ríkisfang,6-12 mánuðir,241
2006-02,Íslenskt ríkisfang,6-12 mánuðir,277
2006-03,Íslenskt ríkisfang,6-12 mánuðir,323
2006-04,Íslenskt ríkisfang,6-12 mánuðir,375
2006-05,Íslenskt ríkisfang,6-12 mánuðir,357
2006-06,Íslenskt ríkisfang,6-12 mánuðir,294
2006-07,Íslenskt ríkisfang,6-12 mánuðir,312
2006-08,Íslenskt ríkisfang,6-12 mánuðir,283
2006-09,Íslenskt ríkisfang,6-12 mánuðir,229
2006-10,Íslenskt ríkisfang,6-12 mánuðir,213
2006-11,Íslenskt ríkisfang,6-12 mánuðir,217
2006-12,Íslenskt ríkisfang,6-12 mánuðir,274
2007-01,Íslenskt ríkisfang,6-12 mánuðir,263
2007-02,Íslenskt ríkisfang,6-12 mánuðir,302
2007-03,Íslenskt ríkisfang,6-12 mánuðir,347
2007-04,Íslenskt ríkisfang,6-12 mánuðir,395
2007-05,Íslenskt ríkisfang,6-12 mánuðir,405
2007-06,Íslenskt ríkisfang,6-12 mánuðir,292
2007-07,Íslenskt ríkisfang,6-12 mánuðir,274
2007-08,Íslenskt ríkisfang,6-12 mánuðir,235
2007-09,Íslenskt ríkisfang,6-12 mánuðir,207
2007-10,Íslenskt ríkisfang,6-12 mánuðir,163
2007-11,Íslenskt ríkisfang,6-12 mánuðir,148
2007-12,Íslenskt ríkisfang,6-12 mánuðir,167
2008-01,Íslenskt ríkisfang,6-12 mánuðir,143
2008-02,Íslenskt ríkisfang,6-12 mánuðir,141
2008-03,Íslenskt ríkisfang,6-12 mánuðir,205
2008-04,Íslenskt ríkisfang,6-12 mánuðir,218
2008-05,Íslenskt ríkisfang,6-12 mánuðir,215
2008-06,Íslenskt ríkisfang,6-12 mánuðir,188
2008-07,Íslenskt ríkisfang,6-12 mánuðir,219
2008-08,Íslenskt ríkisfang,6-12 mánuðir,242
2008-09,Íslenskt ríkisfang,6-12 mánuðir,220
2008-10,Íslenskt ríkisfang,6-12 mánuðir,240
2008-11,Íslenskt ríkisfang,6-12 mánuðir,280
2008-12,Íslenskt ríkisfang,6-12 mánuðir,372
2009-01,Íslenskt ríkisfang,6-12 mánuðir,460
2009-02,Íslenskt ríkisfang,6-12 mánuðir,637
2009-03,Íslenskt ríkisfang,6-12 mánuðir,980
2009-04,Íslenskt ríkisfang,6-12 mánuðir,1834
2009-05,Íslenskt ríkisfang,6-12 mánuðir,3075
2009-06,Íslenskt ríkisfang,6-12 mánuðir,3636
